Date,Year,Month,Origin,Destination,Vessel_Type,Cargo_Type,Cargo_Volume_MT,Vessel_Capacity_MT,Freight_Rate_USD_MT,Bunker_Price_USD_MT,Commodity_Price_Index,Season,Seasonal_Index,Distance_NM,Sailing_Duration_Days,Port_Congestion_Index,Waiting_Time_Days,Berth_Availability_Pct,Cargo_Handling_Rate_MT_Day,Weather_Risk_Index,Max_Port_Draft_M,Max_Port_LOA_M,Max_Port_Beam_M,Empty_Repositioning_NM,Estimated_Idle_Days,Freight_Rate_Change_Pct,Trend
2024-11-01,2024,11,Gladstone,Paradip,Capesize,Coal,156000,160000,18.9,539.08,112.93,Autumn,0.9307,4800,15.38,2.57,2.53,80.4,27194,3.41,14.5,290,45,197,2.7,2.38,Increasing
2024-11-01,2024,11,Richards Bay,Paradip,Handysize,Coal,36000,38000,32.82,539.08,112.93,Autumn,0.9307,6900,23.96,1.69,1.91,81.1,27825,2.13,14.5,290,45,33,2.5,0.4,Stable
2024-11-01,2024,11,Richards Bay,Paradip,Supramax,Coal,53000,58000,28.6,539.08,112.93,Autumn,0.9307,6900,23.96,1.69,1.91,81.1,27825,2.13,14.5,290,45,195,2.27,-1.68,Stable
2024-11-01,2024,11,Richards Bay,Paradip,Panamax,Coal,70000,72000,26.24,539.08,112.93,Autumn,0.9307,6900,23.96,1.69,1.91,81.1,27825,2.13,14.5,290,45,91,2.76,-1.24,Stable
2024-11-01,2024,11,Richards Bay,Paradip,Capesize,Coal,151500,160000,20.8,539.08,112.93,Autumn,0.9307,6900,22.12,1.69,1.91,81.1,27825,2.13,14.5,290,45,237,2.28,3.23,Increasing
2024-11-01,2024,11,Indonesia,Paradip,Handysize,Coal,36500,38000,23.94,539.08,112.93,Autumn,0.9307,3000,10.42,2.52,3.71,75.0,27058,2.46,14.5,290,45,2,4.02,0.04,Stable
2024-11-01,2024,11,Indonesia,Paradip,Supramax,Coal,51500,58000,21.53,539.08,112.93,Autumn,0.9307,3000,10.42,2.52,3.71,75.0,27058,2.46,14.5,290,45,200,3.94,4.46,Increasing
2024-11-01,2024,11,Indonesia,Paradip,Panamax,Coal,64500,72000,19.88,539.08,112.93,Autumn,0.9307,3000,10.42,2.52,3.71,75.0,27058,2.46,14.5,290,45,229,3.74,6.88,Increasing
2024-11-01,2024,11,Indonesia,Paradip,Capesize,Coal,154500,160000,16.82,539.08,112.93,Autumn,0.9307,3000,9.62,2.52,3.71,75.0,27058,2.46,14.5,290,45,236,4.47,8.31,Increasing
2024-11-01,2024,11,Brazil,Dhamra,Handysize,Iron Ore,37000,38000,37.23,539.08,112.93,Autumn,0.9307,11000,38.19,3.51,3.56,66.9,25788,2.65,18.0,300,48,181,4.54,3.42,Increasing
2024-11-01,2024,11,Brazil,Dhamra,Supramax,Iron Ore,56500,58000,32.92,539.08,112.93,Autumn,0.9307,11000,38.19,3.51,3.56,66.9,25788,2.65,18.0,300,48,318,4.28,3.2,Increasing
2024-11-01,2024,11,Brazil,Dhamra,Panamax,Iron Ore,71000,72000,30.09,539.08,112.93,Autumn,0.9307,11000,38.19,3.51,3.56,66.9,25788,2.65,18.0,300,48,332,4.85,4.3,Increasing
2024-11-01,2024,11,Brazil,Dhamra,Capesize,Iron Ore,154500,160000,24.39,539.08,112.93,Autumn,0.9307,11000,35.26,3.51,3.56,66.9,25788,2.65,18.0,300,48,307,4.1,8.3,Increasing
2024-12-01,2024,12,Newcastle,Paradip,Handysize,Coal,33000,38000,29.31,555.02,117.14,Winter,0.96,4200,14.58,2.21,2.96,77.1,27756,2.43,14.5,290,45,196,3.78,7.36,Increasing
2024-12-01,2024,12,Newcastle,Paradip,Supramax,Coal,53000,58000,24.34,555.02,117.14,Winter,0.96,4200,14.58,2.21,2.96,77.1,27756,2.43,14.5,290,45,88,3.02,-4.88,Decreasing
2024-12-01,2024,12,Newcastle,Paradip,Panamax,Coal,70500,72000,24.04,555.02,117.14,Winter,0.96,4200,14.58,2.21,2.96,77.1,27756,2.43,14.5,290,45,185,3.66,7.37,Increasing
2024-12-01,2024,12,Newcastle,Paradip,Capesize,Coal,151000,160000,18.45,555.02,117.14,Winter,0.96,4200,13.46,2.21,2.96,77.1,27756,2.43,14.5,290,45,133,3.28,-1.86,Stable
2024-12-01,2024,12,Newcastle,Dhamra,Handysize,Coal,34500,38000,29.12,555.02,117.14,Winter,0.96,4250,14.76,1.81,2.34,83.3,27888,1.98,18.0,300,48,165,2.85,-3.96,Decreasing
2024-12-01,2024,12,Newcastle,Dhamra,Supramax,Coal,52500,58000,25.85,555.02,117.14,Winter,0.96,4250,14.76,1.81,2.34,83.3,27888,1.98,18.0,300,48,178,2.48,0.62,Stable
2024-12-01,2024,12,Newcastle,Dhamra,Panamax,Coal,66500,72000,23.47,555.02,117.14,Winter,0.96,4250,14.76,1.81,2.34,83.3,27888,1.98,18.0,300,48,69,2.75,-0.3,Stable
2024-12-01,2024,12,Newcastle,Dhamra,Capesize,Coal,146000,160000,19.6,555.02,117.14,Winter,0.96,4250,13.62,1.81,2.34,83.3,27888,1.98,18.0,300,48,347,2.45,-1.61,Stable
2024-12-01,2024,12,Gladstone,Paradip,Handysize,Coal,34000,38000,31.46,555.02,117.14,Winter,0.96,4800,16.67,2.96,2.96,69.2,26785,2.52,14.5,290,45,77,3.7,3.11,Increasing
2024-12-01,2024,12,Gladstone,Paradip,Supramax,Coal,53000,58000,27.85,555.02,117.14,Winter,0.96,4800,16.67,2.96,2.96,69.2,26785,2.52,14.5,290,45,132,3.47,4.7,Increasing
2024-12-01,2024,12,Gladstone,Paradip,Panamax,Coal,68000,72000,24.25,555.02,117.14,Winter,0.96,4800,16.67,2.96,2.96,69.2,26785,2.52,14.5,290,45,176,3.88,-2.06,Decreasing
2024-12-01,2024,12,Gladstone,Paradip,Capesize,Coal,146500,160000,21.0,555.02,117.14,Winter,0.96,4800,15.38,2.96,2.96,69.2,26785,2.52,14.5,290,45,279,3.29,11.11,Increasing
2024-12-01,2024,12,Richards Bay,Paradip,Handysize,Coal,34000,38000,32.94,555.02,117.14,Winter,0.96,6900,23.96,1.87,2.39,85.7,27785,1.73,14.5,290,45,247,2.58,0.37,Stable
2024-12-01,2024,12,Richards Bay,Paradip,Supramax,Coal,54500,58000,29.95,555.02,117.14,Winter,0.96,6900,23.96,1.87,2.39,85.7,27785,1.73,14.5,290,45,121,2.72,4.72,Increasing
2024-12-01,2024,12,Richards Bay,Paradip,Panamax,Coal,67500,72000,26.89,555.02,117.14,Winter,0.96,6900,23.96,1.87,2.39,85.7,27785,1.73,14.5,290,45,207,2.67,2.48,Increasing
2024-12-01,2024,12,Richards Bay,Paradip,Capesize,Coal,150500,160000,20.96,555.02,117.14,Winter,0.96,6900,22.12,1.87,2.39,85.7,27785,1.73,14.5,290,45,41,2.79,0.77,Stable
2024-12-01,2024,12,Indonesia,Paradip,Handysize,Coal,35500,38000,25.76,555.02,117.14,Winter,0.96,3000,10.42,3.71,3.54,64.2,26059,1.61,14.5,290,45,176,4.23,7.6,Increasing
2024-12-01,2024,12,Indonesia,Paradip,Supramax,Coal,52000,58000,22.65,555.02,117.14,Winter,0.96,3000,10.42,3.71,3.54,64.2,26059,1.61,14.5,290,45,319,3.9,5.2,Increasing
2024-12-01,2024,12,Indonesia,Paradip,Panamax,Coal,64500,72000,21.64,555.02,117.14,Winter,0.96,3000,10.42,3.71,3.54,64.2,26059,1.61,14.5,290,45,201,4.49,8.85,Increasing
2024-12-01,2024,12,Indonesia,Paradip,Capesize,Coal,149500,160000,16.58,555.02,117.14,Winter,0.96,3000,9.62,3.71,3.54,64.2,26059,1.61,14.5,290,45,285,3.99,-1.43,Stable
2024-12-01,2024,12,Brazil,Dhamra,Handysize,Iron Ore,35000,38000,37.74,555.02,117.14,Winter,0.96,11000,38.19,2.74,2.89,74.9,26529,1.34,18.0,300,48,287,3.61,1.37,Stable
2024-12-01,2024,12,Brazil,Dhamra,Supramax,Iron Ore,56000,58000,33.21,555.02,117.14,Winter,0.96,11000,38.19,2.74,2.89,74.9,26529,1.34,18.0,300,48,21,3.88,0.88,Stable
2024-12-01,2024,12,Brazil,Dhamra,Panamax,Iron Ore,67500,72000,29.61,555.02,117.14,Winter,0.96,11000,38.19,2.74,2.89,74.9,26529,1.34,18.0,300,48,193,3.68,-1.6,Stable
2024-12-01,2024,12,Brazil,Dhamra,Capesize,Iron Ore,152000,160000,25.26,555.02,117.14,Winter,0.96,11000,35.26,2.74,2.89,74.9,26529,1.34,18.0,300,48,246,3.12,3.57,Increasing
2025-01-01,2025,1,Newcastle,Paradip,Handysize,Coal,34000,38000,29.59,556.41,125.33,Winter,1.0,4200,14.58,2.72,2.51,73.5,26488,1.16,14.5,290,45,343,3.47,0.96,Stable
2025-01-01,2025,1,Newcastle,Paradip,Supramax,Coal,52500,58000,27.56,556.41,125.33,Winter,1.0,4200,14.58,2.72,2.51,73.5,26488,1.16,14.5,290,45,128,3.03,13.23,Increasing
2025-01-01,2025,1,Newcastle,Paradip,Panamax,Coal,67500,72000,23.36,556.41,125.33,Winter,1.0,4200,14.58,2.72,2.51,73.5,26488,1.16,14.5,290,45,238,3.03,-2.83,Decreasing
2025-01-01,2025,1,Newcastle,Paradip,Capesize,Coal,148000,160000,18.34,556.41,125.33,Winter,1.0,4200,13.46,2.72,2.51,73.5,26488,1.16,14.5,290,45,88,2.59,-0.6,Stable
2025-01-01,2025,1,Newcastle,Dhamra,Handysize,Coal,35000,38000,31.23,556.41,125.33,Winter,1.0,4250,14.76,2.81,2.67,77.0,27471,1.27,18.0,300,48,310,3.3,7.25,Increasing
2025-01-01,2025,1,Newcastle,Dhamra,Supramax,Coal,54000,58000,26.07,556.41,125.33,Winter,1.0,4250,14.76,2.81,2.67,77.0,27471,1.27,18.0,300,48,191,3.38,0.85,Stable
2025-01-01,2025,1,Newcastle,Dhamra,Panamax,Coal,66500,72000,24.76,556.41,125.33,Winter,1.0,4250,14.76,2.81,2.67,77.0,27471,1.27,18.0,300,48,130,3.13,5.5,Increasing
2025-01-01,2025,1,Newcastle,Dhamra,Capesize,Coal,138500,160000,19.71,556.41,125.33,Winter,1.0,4250,13.62,2.81,2.67,77.0,27471,1.27,18.0,300,48,237,3.01,0.56,Stable
2025-01-01,2025,1,Gladstone,Paradip,Handysize,Coal,36500,38000,33.44,556.41,125.33,Winter,1.0,4800,16.67,2.83,2.84,72.8,25948,1.58,14.5,290,45,111,3.47,6.29,Increasing
2025-01-01,2025,1,Gladstone,Paradip,Supramax,Coal,55500,58000,28.87,556.41,125.33,Winter,1.0,4800,16.67,2.83,2.84,72.8,25948,1.58,14.5,290,45,24,3.6,3.66,Increasing
2025-01-01,2025,1,Gladstone,Paradip,Panamax,Coal,66500,72000,25.4,556.41,125.33,Winter,1.0,4800,16.67,2.83,2.84,72.8,25948,1.58,14.5,290,45,371,3.42,4.74,Increasing
2025-01-01,2025,1,Gladstone,Paradip,Capesize,Coal,148500,160000,19.11,556.41,125.33,Winter,1.0,4800,15.38,2.83,2.84,72.8,25948,1.58,14.5,290,45,271,3.01,-9.0,Decreasing
2025-01-01,2025,1,Richards Bay,Paradip,Handysize,Coal,35500,38000,34.94,556.41,125.33,Winter,1.0,6900,23.96,2.25,2.49,79.9,27192,2.11,14.5,290,45,171,2.92,6.07,Increasing
2025-01-01,2025,1,Richards Bay,Paradip,Supramax,Coal,56000,58000,31.36,556.41,125.33,Winter,1.0,6900,23.96,2.25,2.49,79.9,27192,2.11,14.5,290,45,199,2.81,4.71,Increasing
2025-01-01,2025,1,Richards Bay,Paradip,Panamax,Coal,69500,72000,27.59,556.41,125.33,Winter,1.0,6900,23.96,2.25,2.49,79.9,27192,2.11,14.5,290,45,73,2.8,2.6,Increasing
2025-01-01,2025,1,Richards Bay,Paradip,Capesize,Coal,151000,160000,22.99,556.41,125.33,Winter,1.0,6900,22.12,2.25,2.49,79.9,27192,2.11,14.5,290,45,145,2.6,9.69,Increasing
2025-01-01,2025,1,Indonesia,Paradip,Handysize,Coal,34000,38000,26.11,556.41,125.33,Winter,1.0,3000,10.42,2.83,3.15,75.7,27316,1.49,14.5,290,45,76,3.83,1.36,Stable
2025-01-01,2025,1,Indonesia,Paradip,Supramax,Coal,57000,58000,22.86,556.41,125.33,Winter,1.0,3000,10.42,2.83,3.15,75.7,27316,1.49,14.5,290,45,140,4.02,0.93,Stable
2025-01-01,2025,1,Indonesia,Paradip,Panamax,Coal,69000,72000,21.26,556.41,125.33,Winter,1.0,3000,10.42,2.83,3.15,75.7,27316,1.49,14.5,290,45,64,3.83,-1.76,Stable
2025-01-01,2025,1,Indonesia,Paradip,Capesize,Coal,146000,160000,16.17,556.41,125.33,Winter,1.0,3000,9.62,2.83,3.15,75.7,27316,1.49,14.5,290,45,132,3.51,-2.47,Decreasing
2025-01-01,2025,1,Brazil,Dhamra,Handysize,Iron Ore,36500,38000,39.67,556.41,125.33,Winter,1.0,11000,38.19,2.68,2.47,77.4,25423,1.88,18.0,300,48,228,2.94,5.11,Increasing
2025-01-01,2025,1,Brazil,Dhamra,Supramax,Iron Ore,54500,58000,34.71,556.41,125.33,Winter,1.0,11000,38.19,2.68,2.47,77.4,25423,1.88,18.0,300,48,256,2.64,4.52,Increasing
2025-01-01,2025,1,Brazil,Dhamra,Panamax,Iron Ore,69000,72000,32.28,556.41,125.33,Winter,1.0,11000,38.19,2.68,2.47,77.4,25423,1.88,18.0,300,48,217,3.54,9.02,Increasing
2025-01-01,2025,1,Brazil,Dhamra,Capesize,Iron Ore,150000,160000,26.05,556.41,125.33,Winter,1.0,11000,35.26,2.68,2.47,77.4,25423,1.88,18.0,300,48,151,3.26,3.13,Increasing
2025-02-01,2025,2,Newcastle,Paradip,Handysize,Coal,35000,38000,33.18,591.91,122.64,Winter,1.04,4200,14.58,2.4,2.24,78.4,28100,0.7,14.5,290,45,51,2.56,12.13,Increasing
2025-02-01,2025,2,Newcastle,Paradip,Supramax,Coal,54000,58000,27.89,591.91,122.64,Winter,1.04,4200,14.58,2.4,2.24,78.4,28100,0.7,14.5,290,45,166,2.85,1.2,Stable
2025-02-01,2025,2,Newcastle,Paradip,Panamax,Coal,66500,72000,25.44,591.91,122.64,Winter,1.04,4200,14.58,2.4,2.24,78.4,28100,0.7,14.5,290,45,156,2.44,8.9,Increasing
2025-02-01,2025,2,Newcastle,Paradip,Capesize,Coal,150000,160000,20.48,591.91,122.64,Winter,1.04,4200,13.46,2.4,2.24,78.4,28100,0.7,14.5,290,45,146,2.68,11.67,Increasing
2025-02-01,2025,2,Newcastle,Dhamra,Handysize,Coal,38000,38000,32.51,591.91,122.64,Winter,1.04,4250,14.76,2.71,2.85,71.4,26246,1.6,18.0,300,48,51,3.52,4.1,Increasing
2025-02-01,2025,2,Newcastle,Dhamra,Supramax,Coal,51000,58000,28.77,591.91,122.64,Winter,1.04,4250,14.76,2.71,2.85,71.4,26246,1.6,18.0,300,48,331,2.95,10.36,Increasing
2025-02-01,2025,2,Newcastle,Dhamra,Panamax,Coal,63500,72000,25.11,591.91,122.64,Winter,1.04,4250,14.76,2.71,2.85,71.4,26246,1.6,18.0,300,48,231,3.62,1.41,Stable
2025-02-01,2025,2,Newcastle,Dhamra,Capesize,Coal,148000,160000,21.86,591.91,122.64,Winter,1.04,4250,13.62,2.71,2.85,71.4,26246,1.6,18.0,300,48,271,3.78,10.91,Increasing
2025-02-01,2025,2,Gladstone,Paradip,Handysize,Coal,34500,38000,35.39,591.91,122.64,Winter,1.04,4800,16.67,2.53,2.05,74.7,26782,0.55,14.5,290,45,261,2.46,5.83,Increasing
2025-02-01,2025,2,Gladstone,Paradip,Supramax,Coal,56500,58000,30.27,591.91,122.64,Winter,1.04,4800,16.67,2.53,2.05,74.7,26782,0.55,14.5,290,45,165,2.73,4.85,Increasing
2025-02-01,2025,2,Gladstone,Paradip,Panamax,Coal,68000,72000,28.7,591.91,122.64,Winter,1.04,4800,16.67,2.53,2.05,74.7,26782,0.55,14.5,290,45,44,2.37,12.99,Increasing
2025-02-01,2025,2,Gladstone,Paradip,Capesize,Coal,150000,160000,22.37,591.91,122.64,Winter,1.04,4800,15.38,2.53,2.05,74.7,26782,0.55,14.5,290,45,261,2.49,17.06,Increasing
2025-02-01,2025,2,Richards Bay,Paradip,Handysize,Coal,33000,38000,36.81,591.91,122.64,Winter,1.04,6900,23.96,1.88,2.6,76.1,27737,1.34,14.5,290,45,87,3.14,5.35,Increasing
2025-02-01,2025,2,Richards Bay,Paradip,Supramax,Coal,54500,58000,31.38,591.91,122.64,Winter,1.04,6900,23.96,1.88,2.6,76.1,27737,1.34,14.5,290,45,230,2.58,0.06,Stable
2025-02-01,2025,2,Richards Bay,Paradip,Panamax,Coal,68500,72000,28.63,591.91,122.64,Winter,1.04,6900,23.96,1.88,2.6,76.1,27737,1.34,14.5,290,45,130,3.06,3.77,Increasing
2025-02-01,2025,2,Richards Bay,Paradip,Capesize,Coal,153000,160000,24.66,591.91,122.64,Winter,1.04,6900,22.12,1.88,2.6,76.1,27737,1.34,14.5,290,45,153,3.01,7.26,Increasing
2025-02-01,2025,2,Indonesia,Paradip,Handysize,Coal,35500,38000,28.45,591.91,122.64,Winter,1.04,3000,10.42,2.43,2.83,76.4,25827,1.18,14.5,290,45,105,2.94,8.96,Increasing
2025-02-01,2025,2,Indonesia,Paradip,Supramax,Coal,57000,58000,24.92,591.91,122.64,Winter,1.04,3000,10.42,2.43,2.83,76.4,25827,1.18,14.5,290,45,141,2.98,9.01,Increasing
2025-02-01,2025,2,Indonesia,Paradip,Panamax,Coal,66000,72000,23.25,591.91,122.64,Winter,1.04,3000,10.42,2.43,2.83,76.4,25827,1.18,14.5,290,45,171,3.12,9.36,Increasing
2025-02-01,2025,2,Indonesia,Paradip,Capesize,Coal,153000,160000,17.57,591.91,122.64,Winter,1.04,3000,9.62,2.43,2.83,76.4,25827,1.18,14.5,290,45,280,3.6,8.66,Increasing
2025-02-01,2025,2,Brazil,Dhamra,Handysize,Iron Ore,35000,38000,42.12,591.91,122.64,Winter,1.04,11000,38.19,2.41,2.53,73.0,26171,0.5,18.0,300,48,52,2.89,6.18,Increasing
2025-02-01,2025,2,Brazil,Dhamra,Supramax,Iron Ore,55500,58000,37.09,591.91,122.64,Winter,1.04,11000,38.19,2.41,2.53,73.0,26171,0.5,18.0,300,48,8,2.93,6.86,Increasing
2025-02-01,2025,2,Brazil,Dhamra,Panamax,Iron Ore,64500,72000,33.82,591.91,122.64,Winter,1.04,11000,38.19,2.41,2.53,73.0,26171,0.5,18.0,300,48,222,2.74,4.77,Increasing
2025-02-01,2025,2,Brazil,Dhamra,Capesize,Iron Ore,149000,160000,26.41,591.91,122.64,Winter,1.04,11000,35.26,2.41,2.53,73.0,26171,0.5,18.0,300,48,0,3.05,1.38,Stable
2025-03-01,2025,3,Newcastle,Paradip,Handysize,Coal,34000,38000,32.81,616.23,125.37,Spring,1.0693,4200,14.58,1.96,1.84,77.4,28346,0.5,14.5,290,45,129,1.87,-1.12,Stable
2025-03-01,2025,3,Newcastle,Paradip,Supramax,Coal,54000,58000,28.82,616.23,125.37,Spring,1.0693,4200,14.58,1.96,1.84,77.4,28346,0.5,14.5,290,45,63,2.39,3.33,Increasing
2025-03-01,2025,3,Newcastle,Paradip,Panamax,Coal,66000,72000,25.29,616.23,125.37,Spring,1.0693,4200,14.58,1.96,1.84,77.4,28346,0.5,14.5,290,45,202,2.03,-0.59,Stable
2025-03-01,2025,3,Newcastle,Paradip,Capesize,Coal,150500,160000,20.52,616.23,125.37,Spring,1.0693,4200,13.46,1.96,1.84,77.4,28346,0.5,14.5,290,45,170,1.6,0.2,Stable
2025-03-01,2025,3,Newcastle,Dhamra,Handysize,Coal,35500,38000,33.98,616.23,125.37,Spring,1.0693,4250,14.76,1.29,2.02,83.4,28277,1.32,18.0,300,48,0,2.03,4.52,Increasing
2025-03-01,2025,3,Newcastle,Dhamra,Supramax,Coal,54000,58000,29.51,616.23,125.37,Spring,1.0693,4250,14.76,1.29,2.02,83.4,28277,1.32,18.0,300,48,359,2.19,2.57,Increasing
2025-03-01,2025,3,Newcastle,Dhamra,Panamax,Coal,64500,72000,26.49,616.23,125.37,Spring,1.0693,4250,14.76,1.29,2.02,83.4,28277,1.32,18.0,300,48,265,2.28,5.5,Increasing
2025-03-01,2025,3,Newcastle,Dhamra,Capesize,Coal,146000,160000,21.87,616.23,125.37,Spring,1.0693,4250,13.62,1.29,2.02,83.4,28277,1.32,18.0,300,48,213,1.99,0.05,Stable
2025-03-01,2025,3,Gladstone,Paradip,Handysize,Coal,36500,38000,34.52,616.23,125.37,Spring,1.0693,4800,16.67,2.51,3.18,75.8,26738,1.39,14.5,290,45,195,3.29,-2.46,Decreasing
2025-03-01,2025,3,Gladstone,Paradip,Supramax,Coal,56500,58000,30.55,616.23,125.37,Spring,1.0693,4800,16.67,2.51,3.18,75.8,26738,1.39,14.5,290,45,261,3.76,0.93,Stable
2025-03-01,2025,3,Gladstone,Paradip,Panamax,Coal,65000,72000,28.87,616.23,125.37,Spring,1.0693,4800,16.67,2.51,3.18,75.8,26738,1.39,14.5,290,45,284,3.85,0.59,Stable
2025-03-01,2025,3,Gladstone,Paradip,Capesize,Coal,146500,160000,22.3,616.23,125.37,Spring,1.0693,4800,15.38,2.51,3.18,75.8,26738,1.39,14.5,290,45,171,3.46,-0.31,Stable
2025-03-01,2025,3,Richards Bay,Paradip,Handysize,Coal,35000,38000,38.31,616.23,125.37,Spring,1.0693,6900,23.96,3.23,3.5,71.0,25879,0.5,14.5,290,45,314,4.36,4.07,Increasing
2025-03-01,2025,3,Richards Bay,Paradip,Supramax,Coal,55000,58000,33.22,616.23,125.37,Spring,1.0693,6900,23.96,3.23,3.5,71.0,25879,0.5,14.5,290,45,246,4.08,5.86,Increasing
2025-03-01,2025,3,Richards Bay,Paradip,Panamax,Coal,66000,72000,30.71,616.23,125.37,Spring,1.0693,6900,23.96,3.23,3.5,71.0,25879,0.5,14.5,290,45,286,4.46,7.27,Increasing
2025-03-01,2025,3,Richards Bay,Paradip,Capesize,Coal,156500,160000,24.0,616.23,125.37,Spring,1.0693,6900,22.12,3.23,3.5,71.0,25879,0.5,14.5,290,45,315,3.84,-2.68,Decreasing
2025-03-01,2025,3,Indonesia,Paradip,Handysize,Coal,32500,38000,28.67,616.23,125.37,Spring,1.0693,3000,10.42,2.68,2.8,75.2,24908,0.5,14.5,290,45,166,3.19,0.77,Stable
2025-03-01,2025,3,Indonesia,Paradip,Supramax,Coal,52000,58000,24.44,616.23,125.37,Spring,1.0693,3000,10.42,2.68,2.8,75.2,24908,0.5,14.5,290,45,191,3.43,-1.93,Stable
2025-03-01,2025,3,Indonesia,Paradip,Panamax,Coal,67500,72000,23.57,616.23,125.37,Spring,1.0693,3000,10.42,2.68,2.8,75.2,24908,0.5,14.5,290,45,191,3.1,1.38,Stable
2025-03-01,2025,3,Indonesia,Paradip,Capesize,Coal,149000,160000,17.43,616.23,125.37,Spring,1.0693,3000,9.62,2.68,2.8,75.2,24908,0.5,14.5,290,45,151,3.56,-0.8,Stable
2025-03-01,2025,3,Brazil,Dhamra,Handysize,Iron Ore,37000,38000,43.47,616.23,125.37,Spring,1.0693,11000,38.19,2.68,3.47,77.9,26652,0.65,18.0,300,48,216,4.32,3.21,Increasing
2025-03-01,2025,3,Brazil,Dhamra,Supramax,Iron Ore,54000,58000,37.81,616.23,125.37,Spring,1.0693,11000,38.19,2.68,3.47,77.9,26652,0.65,18.0,300,48,263,3.91,1.94,Stable
2025-03-01,2025,3,Brazil,Dhamra,Panamax,Iron Ore,65000,72000,35.59,616.23,125.37,Spring,1.0693,11000,38.19,2.68,3.47,77.9,26652,0.65,18.0,300,48,122,3.99,5.23,Increasing
2025-03-01,2025,3,Brazil,Dhamra,Capesize,Iron Ore,156500,160000,26.95,616.23,125.37,Spring,1.0693,11000,35.26,2.68,3.47,77.9,26652,0.65,18.0,300,48,79,4.01,2.04,Increasing
2025-04-01,2025,4,Newcastle,Paradip,Handysize,Coal,34500,38000,32.66,618.11,117.94,Spring,1.08,4200,14.58,1.65,1.56,83.0,29020,1.76,14.5,290,45,181,1.81,-0.46,Stable
2025-04-01,2025,4,Newcastle,Paradip,Supramax,Coal,52500,58000,30.03,618.11,117.94,Spring,1.08,4200,14.58,1.65,1.56,83.0,29020,1.76,14.5,290,45,110,1.4,4.2,Increasing
2025-04-01,2025,4,Newcastle,Paradip,Panamax,Coal,70500,72000,25.8,618.11,117.94,Spring,1.08,4200,14.58,1.65,1.56,83.0,29020,1.76,14.5,290,45,111,1.42,2.02,Increasing
2025-04-01,2025,4,Newcastle,Paradip,Capesize,Coal,159000,160000,20.27,618.11,117.94,Spring,1.08,4200,13.46,1.65,1.56,83.0,29020,1.76,14.5,290,45,164,2.09,-1.22,Stable
2025-04-01,2025,4,Newcastle,Dhamra,Handysize,Coal,34000,38000,34.37,618.11,117.94,Spring,1.08,4250,14.76,2.03,2.41,77.7,27693,0.5,18.0,300,48,214,3.01,1.15,Stable
2025-04-01,2025,4,Newcastle,Dhamra,Supramax,Coal,52500,58000,31.35,618.11,117.94,Spring,1.08,4250,14.76,2.03,2.41,77.7,27693,0.5,18.0,300,48,221,2.77,6.24,Increasing
2025-04-01,2025,4,Newcastle,Dhamra,Panamax,Coal,70000,72000,28.64,618.11,117.94,Spring,1.08,4250,14.76,2.03,2.41,77.7,27693,0.5,18.0,300,48,44,2.72,8.12,Increasing
2025-04-01,2025,4,Newcastle,Dhamra,Capesize,Coal,139000,160000,21.93,618.11,117.94,Spring,1.08,4250,13.62,2.03,2.41,77.7,27693,0.5,18.0,300,48,189,2.76,0.27,Stable
2025-04-01,2025,4,Gladstone,Paradip,Handysize,Coal,35500,38000,34.41,618.11,117.94,Spring,1.08,4800,16.67,1.44,1.21,88.1,27858,1.15,14.5,290,45,196,1.37,-0.32,Stable
2025-04-01,2025,4,Gladstone,Paradip,Supramax,Coal,53000,58000,30.28,618.11,117.94,Spring,1.08,4800,16.67,1.44,1.21,88.1,27858,1.15,14.5,290,45,128,1.56,-0.88,Stable
2025-04-01,2025,4,Gladstone,Paradip,Panamax,Coal,65000,72000,27.59,618.11,117.94,Spring,1.08,4800,16.67,1.44,1.21,88.1,27858,1.15,14.5,290,45,156,1.19,-4.43,Decreasing
2025-04-01,2025,4,Gladstone,Paradip,Capesize,Coal,159000,160000,21.91,618.11,117.94,Spring,1.08,4800,15.38,1.44,1.21,88.1,27858,1.15,14.5,290,45,106,1.22,-1.75,Stable
2025-04-01,2025,4,Richards Bay,Paradip,Handysize,Coal,35500,38000,38.78,618.11,117.94,Spring,1.08,6900,23.96,2.79,3.26,76.5,26793,0.5,14.5,290,45,100,3.85,1.23,Stable
2025-04-01,2025,4,Richards Bay,Paradip,Supramax,Coal,53500,58000,35.24,618.11,117.94,Spring,1.08,6900,23.96,2.79,3.26,76.5,26793,0.5,14.5,290,45,58,4.15,6.08,Increasing
2025-04-01,2025,4,Richards Bay,Paradip,Panamax,Coal,67500,72000,30.86,618.11,117.94,Spring,1.08,6900,23.96,2.79,3.26,76.5,26793,0.5,14.5,290,45,226,3.61,0.49,Stable
2025-04-01,2025,4,Richards Bay,Paradip,Capesize,Coal,154500,160000,22.79,618.11,117.94,Spring,1.08,6900,22.12,2.79,3.26,76.5,26793,0.5,14.5,290,45,102,3.54,-5.04,Decreasing
2025-04-01,2025,4,Indonesia,Paradip,Handysize,Coal,34000,38000,29.08,618.11,117.94,Spring,1.08,3000,10.42,1.11,1.57,88.9,28836,1.15,14.5,290,45,169,2.0,1.43,Stable
